"REG_MEAS_ID"	"REG_MEAS_TYPE"	"WDID"	"RECEIVED_DATE"	"PROCESSED_DATE"	"TERMINATION_DATE"	"STATUS_CODE_NAME"	"STATUS_DATE"	"REGION"	"COUNTY_CODE"	"FACILITY_NAME"	"PLACE_SIZE"	"PLACE_SIZE_UNIT"	"FACILITY_ADDRESS"	"FACILITY_CITY"	"FACILITY_STATE"	"FACILITY_ZIP"	"FACILITY_COUNTY"	"FACILITY_CONTACT_NAME"	"FACILITY_CONTACT_TITLE"	"FACILITY_CONTACT_PHONE"	"FACILITY_CONTACT_PHONE_EXT"	"FACILITY_CONTACT_EMAIL"	"OPERATOR_NAME"	"OPERATOR_ADDRESS"	"OPERATOR_CITY"	"OPERATOR_STATE"	"OPERATOR_ZIP"	"OPERATOR_CONTACT_NAME"	"OPERATOR_CONTACT_TITLE"	"OPERATOR_CONTACT_PHONE"	"OPERATOR_CONTACT_PHONE_EXT"	"OPERATOR_CONTACT_EMAIL"	"OPERATOR_TYPE"	"DEVELOPER_NAME"	"DEVELOPER_ADDRESS"	"DEVELOPER_CITY"	"DEVELOPER_STATE"	"DEVELOPER_ZIP"	"DEVELOPER_CONTACT_NAME"	"DEVELOPER_CONTACT_TITLE"	"CONSTYPE_LINEAR_UTILITY_IND"	"EMERGENCY_PHONE_NO"	"EMERGENCY_PHONE_EXT"	"CONSTYPE_ABOVE_GROUND_IND"	"CONSTYPE_BELOW_GROUND_IND"	"CONSTYPE_CABLE_LINE_IND"	"CONSTYPE_COMM_LINE_IND"	"CONSTYPE_COMMERTIAL_IND"	"CONSTYPE_ELECTRICAL_LINE_IND"	"CONSTYPE_GAS_LINE_IND"	"CONSTYPE_INDUSTRIAL_IND"	"CONSTYPE_OTHER_DESRIPTION"	"CONSTYPE_OTHER_IND"	"CONSTYPE_RECONS_IND"	"CONSTYPE_RESIDENTIAL_IND"	"CONSTYPE_TRANSPORT_IND"	"CONSTYPE_UTILITY_DESCRIPTION"	"CONSTYPE_UTILITY_IND"	"CONSTYPE_WATER_SEWER_IND"	"DIR_DISCHARGE_USWATER_IND"	"RECEIVING_WATER_NAME"	"CERTIFIER_NAME"	"CERTIFIER_TITLE"	"CERTIFICATION_DATE"	"PRIMARY_SIC"	"SECONDARY_SIC"	"TERTIARY_SIC"	"DateTimeEntered"
464184.00	"Industrial"	"9 37NEC001487"	10/9/2015 0:00:00	11/9/2015 0:00:00		"Active"	11/9/2015 0:00:00	9.00	37.00	"TRDI Business Unit of Teledyne Instruments, Inc."	5.72	"Acres"	" 14020 Stowe Dr"	"Poway"	"California"	92064.00	"San Diego"	"Mark Sturhann"	"Vice President of Operations"	"858-842-2648"		"msturhann@teledyne.com"	"Teledyne RD Instruments"	" 14020 Stowe Dr"	"Poway "	"California"	92064.00	"Mark Sturhann"	"Vice President of Operations"	"858-842-2648"		"msturhann@teledyne.com"	"Private Business"		" "		"California"		" "			"858-208-6581"																		"N"	"Pacific Ocean"	"Mark Sturhann"	"facility ehs manager"	"07-OCT-16 04.17.30.077000 PM"	"3823-Industrial Instruments for Measurement, Display, and Control of Process Variables; and Related Products"			8/14/2017 12:48:37
465640.00	"Industrial"	"9 37NEC001495"	11/2/2015 0:00:00	11/10/2015 0:00:00		"Active"	11/10/2015 0:00:00	9.00	37.00	"DDH 2"	1.36	"Acres"	" 2248 Oak Ridge Way"	"Vista"	"California"	92081.00	"San Diego"	"Greg Skodacek"	"Director of Quality & Regulatory Affairs"	"760-566-8888"	"319"	"greg@dutek.com"	"DDH ENTERPRISE INC"	" 2248 Oak Ridge Way"	"Vista"	"California"	92081.00	"Greg Skodacek"		"760-566-8888"	"319"	"greg@dutek.com"	"Private Business"		" "		"California"		" "																							"Greg Skodacek"	"Director of Quality and Regulatory Affairs"	"24-SEP-16 07.14.18.536000 AM"	"3679-Electronic Components, NEC"			8/14/2017 12:48:37
466469.00	"Industrial"	"9 37NEC001496"	11/4/2015 0:00:00	11/10/2015 0:00:00		"Active"	11/10/2015 0:00:00	9.00	37.00	"Altipiano Vineyard and Winery LLC"	217800.00	"SqFt"	" 20465 Camino Del Aguila"	"Escondido"	"California"	92025.00	"San Diego"	"peter Clarke"	"Owner/manager/member"	"619-857-7242"		"peter@altipianovineyard.com"	"Altipiano Vineyard and Winery LLC"	" 20465 Camino Del Aguila"	"Escondido"	"California"	92025.00	"peter Clarke"	"Owner/manager/member"	"619-857-7242"		"peter@altipianovineyard.com"	"Private Business"		" "		"California"		" "																							"Peter Clarke"	"Manager Member Owner"	"30-AUG-16 07.51.51.897000 PM"	"2084-Wines, Brandy, and Brandy Spirits"			8/14/2017 12:48:37
461854.00	"Industrial"	"9 37NEC001497"	10/29/2015 0:00:00	11/10/2015 0:00:00	10/1/2016 0:00:00	"Terminated"	1/17/2017 0:00:00	9.00	37.00	"Luxtera"	27377.00	"SqFt"	" 2320 Camino Vida Roble"	"Carlsbad"	"California"	92011.00	"San Diego"	"Seamus Daly"	"Vice President, Operations"	"760-448-3520"	"249"	"sdaly@luxtera.com"	"Luxtera"	" 2320 Camino Vida Roble"	"Carlsbad"	"California"	92011.00	"Seamus Daly"	"Vice President, Operations"	"760-448-3520"	"249"	"sdaly@luxtera.com"	"Private Business"		" "		"California"		" "			"760-448-3520"	"279"																			"Seamus Daly"	"Vice President of Operations"	"29-OCT-15 06.10.43.071000 PM"	"3674-Semiconductors and Related Devices"			8/14/2017 12:48:38
461930.00	"Industrial"	"9 37NEC001501"	11/10/2015 0:00:00	11/12/2015 0:00:00		"Active"	11/12/2015 0:00:00	9.00	37.00	"Booze Brothers Brewing Co"	9500.00	"SqFt"	" 2545 Progress st ste D"	"Vista"	"California"	92081.00	"San Diego"	"Donny Firth"	"CoOwner"	"760-639-8338"		"Donny@boozebrothersbrewery.com"	"Booze Brothers Brewing Co"	" 2545 Progress st ste D"	"Vista"	"California"	92081.00	"Donny Firth"	"CoOwner"	"760-639-8338"		"Donny@boozebrothersbrewery.com"	"Private Business"		" "		"California"		" "																							"Donny Firth"	"CoOwner"	"22-SEP-16 02.42.31.989000 PM"	"2082-Malt Beverages"			8/14/2017 12:48:38
465087.00	"Industrial"	"9 37NEC001519"	11/5/2015 0:00:00	11/13/2015 0:00:00		"Active"	11/13/2015 0:00:00	9.00	37.00	"ATK Space Systems Inc"	19.00	"Acres"	" 16707 Via Del Campo Court"	"San Diego"	"California"	92127.00	"San Diego"	"Roberta Blazer"	"Office Manager"	"858-592-2517"		"roberta.blazer@orbitalatk.com"	"ATK Space Systems Inc"	" 16707 Via Del Campo Court"	"San Diego"	"California"	92127.00	"Roberta Blazer"	"Office Manager"	"858-592-2517"		"roberta.blazer@orbitalatk.com"	"Private Business"		" "		"California"		" "																							"Audrey Clark"	"Site Director"	"07-SEP-16 10.50.44.267000 AM"	"3679-Electronic Components, NEC"			8/14/2017 12:48:38
461785.00	"Industrial"	"9 37NEC001528"	9/22/2015 0:00:00	11/17/2015 0:00:00		"Active"	11/17/2015 0:00:00	9.00	37.00	"2Plank Vineyards"	2484.00	"SqFt"	" 2379 La Mirada Dr"	"Vista"	"California"	92083.00	"San Diego"	"Jason Wimp"	"Owner"	"858-622-2001"		"jason@2plankvineyards.com"	"2Plank Vineyards"	" 2379 La Mirada dr"	"Vista"	"California"	92081.00	"Jason Wimp"	"Owner"	"858-622-2001"		"jason@2plankvineyards.com"	"Private Business"		" "		"California"		" "																							"Jason Wimp"	"Owner"	"22-AUG-16 12.36.08.470000 PM"	"2084-Wines, Brandy, and Brandy Spirits"			8/14/2017 12:48:37
464806.00	"Industrial"	"9 37NEC001543"	10/30/2015 0:00:00	11/19/2015 0:00:00		"Active"	11/19/2015 0:00:00	9.00	37.00	"Leidos Vista"	5.00	"Acres"	" 2985 Scott Steet"	"Vista"	"California"	92081.00	"San Diego"	"Jeffrey King"	"Corporate EHS Manager"	"858-826-3686"		"jeffrey.l.king@leidos.com"	"Leidos"	" 10260 Campus Point Dr"	"San Diego"	"California"	92121.00	"Jeffrey King"	"Corporate EHS Manager"	"858-826-3686"		"jeffrey.l.king@leidos.com"	"Private Business"		" "		"California"		" "			"858-826-6965"																				"Jeffrey King"	"Corporate EHS Manager"	"26-SEP-16 09.22.00.844000 AM"	"3812-Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Systems and  Instruments"	"3844-X-Ray Apparatus and Tubes and Related Irradiation Apparatus"		8/14/2017 12:48:37
464955.00	"Industrial"	"9 37NEC001548"	10/30/2015 0:00:00	11/19/2015 0:00:00		"Active"	11/19/2015 0:00:00	9.00	37.00	"Leidos Thornmint"	2.00	"Acres"	" 10740 Thornmint Road"	"San Diego"	"California"	92127.00	"San Diego"	"Jeffrey King"	"Corporate EHS Manager"	"858-826-3686"		"jeffrey.l.king@leidos.com"	"Leidos"	" 10260 Campus Point Dr"	"San Diego"	"California"	92121.00	"Jeffrey King"	"Corporate EHS Manager"	"858-826-3686"		"jeffrey.l.king@leidos.com"	"Private Business"		" "		"California"		" "			"858-826-6965"																				"Jeffrey King"	"Corporate EHS Manager"	"26-SEP-16 09.25.58.687000 AM"	"3812-Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Systems and  Instruments"	"3844-X-Ray Apparatus and Tubes and Related Irradiation Apparatus"		8/14/2017 12:48:38
466580.00	"Industrial"	"9 37NEC001564"	11/17/2015 0:00:00	11/19/2015 0:00:00	10/1/2016 0:00:00	"Terminated"	1/17/2017 0:00:00	9.00	37.00	"South Bay Recycling"	2500.00	"SqFt"	" 2560 Main Street "	"Chula Vista"	"California"	91910.00	"San Diego"	"Maysoon Shaba"	"General Manager"	"619-813-6195"		"maysoon_shaba@yahoo.com"	"South Bay Recycling"	" 2560 Main Street "	"Chula Vista"	"California"	91910.00	"Maysoon Shaba"	"General Manager"	"619-813-6195"		"maysoon_shaba@yahoo.com"	"Private Business"		" "		"California"		" "																							"Maysoon Shaba"	"Manager"	"17-NOV-15 02.52.42.903000 PM"	"5093-Scrap and Waste Materials"			8/14/2017 12:48:37
465879.00	"Industrial"	"9 37NEC001568"	11/5/2015 0:00:00	11/20/2015 0:00:00		"Active"	11/20/2015 0:00:00	9.00	37.00	"Tecnico Corporation "	23400.00	"SqFt"	" 1670 Brandywine Suite D"	"Chula Vista"	"California"	91910.00	"San Diego"	"Julian Rivadeneira "	"Safety Supervisor"	"619-426-1785"		"JRivadeneira@tecnicocorp.com "	"Tecnico Corporation "	" 1670 Brandywine Ave Suite D"	"Chula Vista "	"California"	91910.00	"Julian Rivadeneira"	"Safety Supervisor "	"619-426-7385"		"JRivadeneira@tecnicocorp.com"	"Private Business"		" "		"Virginia"		" "																					"N"	"Otay River"	"Julian Rivadeneira"	"Safety Supervisor"	"06-SEP-16 09.06.26.655000 AM"	"3731-Ship Building and Repairing"			8/14/2017 12:48:38
465351.00	"Industrial"	"9 37NEC001571"	10/8/2015 0:00:00	11/20/2015 0:00:00	10/1/2016 0:00:00	"Terminated"	1/17/2017 0:00:00	9.00	37.00	"ABC Metals division of A1 Alloys Inc"	5000.00	"SqFt"	" 1401 Cleveland Ave"	"National City"	"California"	91950.00	"San Diego"	"Jerry Williams"	"President"	"619-474-2827"		"jerry@a1alloys.com"	"ABC Metals division of A1 Alloys Inc"	" 1401 Cleveland Ave"	"National City Ca"	"California"	91950.00	"Jerry Williams"	"President"	"619-474-2827"		"jerry@a1alloys.com"	"Private Business"		" "		"California"		" "			"619-840-2569"																				"Jerry Williams"	"President"	"08-OCT-15 05.48.22.872000 PM"	"4225-General Warehousing and Storage"			8/14/2017 12:48:38
466619.00	"Industrial"	"9 37NEC001575"	11/18/2015 0:00:00	11/20/2015 0:00:00		"Active"	11/20/2015 0:00:00	9.00	37.00	"Circuit Logic Incorporation"	18000.00	"SqFt"	" 311 Enterprise Street"	"Escondido"	"California"	92029.00	"San Diego"	"Ignacio Hernandez"	"Office Manager"	"760-489-9388"		"cli@circuitlogic.com"	"Circuit Logic Incorporation"	" 309 Enterprise Street"	"Escondido"	"California"	92029.00	"Ignacio Hernandez"		"760-489-9388"		"cli@circuitlogic.com"	"Private Business"		" "		"California"		" "			"7604899388"																		"N"		"Ignacio Hernandez"	"President"	"11-JAN-17 02.02.35.835000 PM"	"3672-Printed Circuit Boards"			8/14/2017 12:48:38
466465.00	"Industrial"	"9 37NEC001579"	11/5/2015 0:00:00	11/23/2015 0:00:00		"Active"	11/23/2015 0:00:00	9.00	37.00	"Golden State Metal Finishing"	3600.00	"SqFt"	" 2737 Via Orange Way 104"	"Spring Valley"	"California"	91978.00	"San Diego"	"jeff stewart"	"owner"	"619-670-0135"		"gsmf2005@aol.com"	"Golden State Metal Finishing"	" 2737 Via Orange Way 104"	"El Cajon"	"California"	91978.00	"jeff stewart"	"owner"	"619-670-0135"		"gsmf2005@aol.com"	"Private Business"		" "		"California"		" "			"619-964-0029"																				"Jeffrey Stewart"	"Owner"	"29-SEP-16 10.27.40.991000 AM"	"3471-Electroplating, Plating, Polishing, Anodizing, and Coloring"			8/14/2017 12:48:38
463449.00	"Industrial"	"9 37NEC001584"	10/29/2015 0:00:00	11/23/2015 0:00:00	8/31/2016 0:00:00	"Terminated"	10/20/2016 0:00:00	9.00	37.00	"Accutek Packaging"	48000.00	"SqFt"	" 1399 Specialty Drive"	"Vista"	"California"	92081.00	"San Diego"	"Dennis  Oliva"	"Manager"	"760-734-4177"	"6709"	"dennis@accutekpackaging.com"	"Accutek Packaging"	" 1399 Specialty Drive"	"Vista"	"California"	92081.00	"Dennis Oliva"	"Manager"	"760-734-4177"		"dennis@accutekpackaging.com"	"Private Business"		" "		"California"		" "																							"Dennis Oliva"	"Facilities Manager"	"12-OCT-16 08.32.25.890000 AM"	"3565-Packaging Machinery"			8/14/2017 12:48:38
459595.00	"Industrial"	"9 37NEC001585"	9/21/2015 0:00:00	11/23/2015 0:00:00		"Active"	11/23/2015 0:00:00	9.00	37.00	"Accutek Packaging "	59560.00	"SqFt"	" 2685 South Melrose Drive"	"Vista"	"California"	92081.00	"San Diego"	"Dennis  Oliva"		"760-734-4177"		"dennis@accutekpackaging.com"	"Accutek Packaging "	" 2685 South Melrose Drive"	"Vista"	"California"	92081.00	"Dennis Oliva"		"760-734-4177"		"dennisl@accutekpackaging.com"	"Private Business"		" "		"California"		" "																							"Dennis Oliva"	"Facilities Manager"	"11-OCT-16 03.11.05.703000 PM"	"3565-Packaging Machinery"			8/14/2017 12:48:38
466947.00	"Industrial"	"9 37NEC001601"	11/17/2015 0:00:00	12/1/2015 0:00:00		"Active"	12/1/2015 0:00:00	9.00	37.00	"BNS Brewing and Distilling"	2.04	"Acres"	" 10960 Wheatlands Avenue"	"Santee"	"California"	92071.00	"San Diego"	"Gene Chaffin"		"619-956-0952"		"gene@bnsamerica.com"	"BNS Brewing and Distilling"	" 10960 Wheatlands Avenue"	"Santee"	"California"	92071.00	"Gene Chaffin"		"619-956-0952"		"gene@bnsamerica.com"	"Private Business"		" "		"California"		" "																							"Gene Chaffin"	"Owner"	"27-SEP-16 09.16.59.770000 AM"	"2085-Distilled and Blended Liquors"	"2082-Malt Beverages"		8/14/2017 12:48:38
463571.00	"Industrial"	"9 37NEC001625"	10/6/2015 0:00:00	12/2/2015 0:00:00		"Active"	12/2/2015 0:00:00	9.00	37.00	"Ruuhwa Dann & Associates Inc"	15200.00	"SqFt"	" 9465 Mission Park Place"	"Santee"	"California"	92071.00	"San Diego"	"Jesson Panopio"	"Compliance Officer"	"909-467-4800"		"jesson@calmicros.com"	"Ruuhwa Dann & Associates Inc"	" 9465 Mission Park Place"	"Santee"	"California"	92071.00	"Jesson Panopio"	"Compliance Officer"	"909-467-4800"		"jesson@calmicros.com"	"Private Business"		" "		"California"		" "			"626-429-9507"																				"Ruuhwa Dann"	"CEO"	"23-SEP-16 09.36.57.377000 AM"	"5093-Scrap and Waste Materials"			8/14/2017 12:48:38
464869.00	"Industrial"	"9 37NEC001629"	10/1/2015 0:00:00	12/2/2015 0:00:00		"Active"	12/2/2015 0:00:00	9.00	37.00	"Bera Stained Glass Studios"	1200.00	"SqFt"	" 760 N Twin Oaks Valley Road"	"San Marcos"	"California"	92069.00	"San Diego"	"N Purvis"		"760-744-9282"		"Nicole@beraglass.com"	"Bera Stained Glass Studios"	" 760 N Twin Oaks Valley Road"	"San Marcos"	"California"	92069.00	"N Purvis"		"760-744-9282"		"Nicole@beraglass.com"	"Private Business"		" "		"California"		" "			"760-744-9282"																				"N Purvis"	"Owner"	"18-OCT-16 04.08.42.138000 PM"	"3231-Glass Products, Made of Purchased Glass"			8/14/2017 12:48:38
458117.00	"Industrial"	"9 37NEC001631"	11/24/2015 0:00:00	12/3/2015 0:00:00		"Active"	12/3/2015 0:00:00	9.00	37.00	"Edwards Vineyard and Cellars"	64.00	"Acres"	" 26502 Highway 78"	"Ramona"	"California"	92065.00	"San Diego"	"Elizabeth Edwards"	"owner"	"760-705-0728"		"beth@edwardsvineyardandcellars.com"	"Edwards Vineyard & Cellars"	" 26502 Highway 78"	"Ramona"	"California"	92065.00	"Elizabeth Edwards"	"owner"	"760-788-6800"		"edwrdsgrfx@aol.com"	"Private Business"		" "		"California"		" "			"760-788-6800"																				"Elizabeth Edwards"	"owner"	"29-SEP-16 02.57.31.519000 PM"	"2084-Wines, Brandy, and Brandy Spirits"			8/14/2017 12:48:38
463204.00	"Industrial"	"9 37NEC001632"	9/30/2015 0:00:00	12/3/2015 0:00:00	10/1/2016 0:00:00	"Terminated"	1/17/2017 0:00:00	9.00	37.00	"Urbn Brewing Company"	16800.00	"SqFt"	" 110 N Magnolia Ave"	"El Cajon"	"California"	92020.00	"San Diego"	"John Ryan"	"Head Brewer"	"619-328-6922"		"cal@urbnstbrewing.com"	"Urbn St LLC"	" 110 N Magnolia Ave"	"El Cajon"	"California"	92020.00	"John Ryan"	"Head Brewer"	"619-328-6922"		"cal@urbnstbrewing.com"	"Private Business"		" "		"California"		" "																							"Jon Ryan"	"Head Brewer"	"30-SEP-15 05.14.00.024000 PM"	"2082-Malt Beverages"			8/14/2017 12:48:38
461358.00	"Industrial"	"9 37NEC001634"	12/1/2015 0:00:00	12/4/2015 0:00:00		"Active"	12/4/2015 0:00:00	9.00	37.00	"Global Kaizen"	24000.00	"SqFt"	" 133 Mata Way"	"San Marcos"	"California"	92069.00	"San Diego"	"Eric Pena"	"Director of Operations"	"760-752-5230"	"205"	"ep@globalkaizen.com"	"Global Kaizen"	" 133 Mata Way"	"San Marcos"	"California"	92069.00	"Eric Pena"	"Director of Operations"	"760-752-5230"	"205"	"ep@globalkaizen.com"	"Private Business"		" "		"California"		" "			"760-580-7050"																				"Eric Pena"	"Director of Operations"	"22-AUG-16 01.38.26.876000 PM"	"2045-Prepared Flour Mixes and Doughs"			8/14/2017 12:48:38
462560.00	"Industrial"	"9 37NEC001641"	12/4/2015 0:00:00	12/4/2015 0:00:00		"Active"	12/4/2015 0:00:00	9.00	37.00	"Stratasys Direct Inc"	1.60	"Acres"	" 12250 Kirkham Rd Unit B"	"Poway"	"California"	92064.00	"San Diego"	"Frank Hamilton"	"Facilities Manager"	"512-745-0923"		"frank.hamilton@stratasysdirect.com"	"Stratasys Direct Inc"	" 12250 Kirkham Rd Unit B"	"Poway"	"California"	92064.00	"Frank Hamilton"	"Facilities Manager"	"512-745-0923"		"frank.hamilton@stratasysdirect.com"	"Private Business"		" "		"California"		" "																							"Frank Hamilton"	"Senior Manager Facilities and Assets"	"23-AUG-16 07.49.47.755000 AM"	"3999-Manufacturing Industries, NEC"			8/14/2017 12:48:38
458232.00	"Industrial"	"9 37NEC001642"	12/3/2015 0:00:00	12/4/2015 0:00:00		"Active"	12/4/2015 0:00:00	9.00	37.00	"GFBC Inc"	88000.00	"SqFt"	" 6550 Mira Mesa Blvd"	"San Diego"	"California"	92121.00	"San Diego"	"Jennifer McQueen"		"858-622-0085"		"jennifer.mcqueen@greenflashbrew.com"	"GFBC Inc"	" 6550 Mira Mesa Blvd"	"San Diego"	"California"	92121.00	"Jennifer McQueen"		"858-622-0085"		"jennifer.mcqueen@greenflashbrew.com"	"Private Business"		" "		"California"		" "																					"N"	"Carrol Canyon Creek"	"Michael Hinkley"	"CEO"	"05-DEC-16 09.16.06.958000 AM"	"2082-Malt Beverages"			8/14/2017 12:48:37
466411.00	"Industrial"	"9 37NEC001646"	12/6/2015 0:00:00	12/8/2015 0:00:00		"Active"	12/8/2015 0:00:00	9.00	37.00	"DaMar Plastics Manufacturing Inc"	40000.00	"SqFt"	" 1035 Pioneer Way Suite 160"	"El Cajon"	"California"	92020.00	"San Diego"	"William Dickinson"	"President"	"619-283-2300"		"bill@damarplastics.com"	"DaMar Plastics Manufacturing Inc"	" 1035 Pioneer Way Suite 160"	"El Cajon"	"California"	92020.00	"William Dickinson"	"President"	"619-283-2300"		"bill@damarplastics.com"	"Private Business"		" "		"California"		" "			"619-980-2332"																				"William Dickinson"	"President"	"21-AUG-16 03.22.24.615000 PM"	"3082-Unsupported Plastics Profile Shapes"			8/14/2017 12:48:37
464359.00	"Industrial"	"9 37NEC001650"	9/29/2015 0:00:00	12/8/2015 0:00:00		"Active"	12/8/2015 0:00:00	9.00	37.00	"Vineyard Grant James"	8.75	"Acres"	" 25260 E Old Julian Hwy"	"Ramona"	"California"	92065.00	"San Diego"	"Susanne Sapier"	"owner"	"760-789-1907"		"vineyardgrantjames@gmail.com"	"Vineyard Grant James"	" 25260 E Old Julian Hwy"	"Ramona"	"California"	92065.00	"Susanne Sapier"		"760-789-1907"		"vineyardgrantjames@gmail.com"	"Private Business"		" "		"California"		" "			"760-789-1907"																		"Y"	"San Dieguito Watershed"	"Susanne Sapier"	"Owner"	"27-SEP-16 04.47.47.872000 PM"	"2084-Wines, Brandy, and Brandy Spirits"	"2084-Wines, Brandy, and Brandy Spirits"		8/14/2017 12:48:38
463844.00	"Industrial"	"9 37NEC001651"	9/29/2015 0:00:00	12/8/2015 0:00:00		"Active"	12/8/2015 0:00:00	9.00	37.00	"NEGOCIANT WINERY"	3000.00	"SqFt"	" 2419 El Cajon Blvd"	"San Diego"	"California"	92104.00	"San Diego"	"John  Rinaldi"	"VP"	"619-218-3378"		"mopsos.jr@gmail.com"	"Negociant Winery"	" 2419 El Cajon Blvd"	"San Diego"	"California"	92104.00	"JOHN RINALDI"		"619-218-3378"		"john@negociantwinery.com"	"Private Business"		" "		"California"		" "			"619-218-3378"																				"JOHN RINALDI"	"VP"	"01-OCT-16 02.24.42.063000 PM"	"2084-Wines, Brandy, and Brandy Spirits"			8/14/2017 12:48:38
464659.00	"Industrial"	"9 37NEC001654"	12/8/2015 0:00:00	12/9/2015 0:00:00		"Active"	12/21/2015 0:00:00	9.00	37.00	"Costco Wholesale 910"	14.71	"Acres"	" 2222 Enrico Fermi Drive"	"San Diego"	"California"	92154.00	"San Diego"	"Gail Tsuboi"	"Assistant Secretary"	"425-313-8100"		"gtsuboi@costco.com"	"Costco Wholesale 910"	" 2222 Enrico Fermi Drive"	"San Diego"	"California"	92154.00	"Gail Tsuboi"	"Assistant Secretary"	"425-313-8100"		"gtsuboi@costco.com"	"Private Business"		" "		"Washington"		" "																							"Gail Tsuboi"	"Assistant Secretary"	"05-OCT-16 07.28.59.073000 AM"	"4225-General Warehousing and Storage"			8/14/2017 12:48:38
465313.00	"Industrial"	"9 37NEC001659"	10/9/2015 0:00:00	12/9/2015 0:00:00	3/2/2017 0:00:00	"Terminated"	3/3/2017 0:00:00	9.00	37.00	"Atlas Lithograph Company "	0.00	"SqFt"	" 7807 Ostrow Street"	"San Diego"	"California"	92111.00	"San Diego"	"Chris Cary"	"Treasurer"	"858-560-8273"		"ccary@atlaslitho.com"	"Atlas Lithograph Company "	" 7807 Ostrow Street"	"San Diego"	"California"	92111.00	"Chris Cary"	"Treasurer"	"858-560-8273"		"ccary@atlaslitho.com"	"Private Business"		" "		"California"		" "			"858-922-8274"																		"N"	"tecolote creek, unnamed tributary"	"Christopher Cary"	"Treasurer"	"14-SEP-16 12.15.07.090000 PM"	"2752-Commercial Printing, Lithographic"			8/14/2017 12:48:38
465028.00	"Industrial"	"9 37NEC001660"	10/2/2015 0:00:00	12/9/2015 0:00:00		"Terminated"	4/7/2016 0:00:00	9.00	37.00	"Eaton Corporation"	120000.00	"SqFt"	" 4863 Shawline St"	"San Diego"	"California"	92111.00	"San Diego"	"Joshua Pontsler"	"Operations Coordinator"	"619-692-6558"		"joshuampontsler@eaton.com"	"Eaton Corporation"	" 4863 Shawline St"	"San Diego "	"California"	92111.00	"Joshua Pontsler"	"Operations Coordinator"	"619-692-6558"		"joshuampontsler@eaton.com"	"Private Business"		" "		"California"		" "																							"Nicholas Jackson"	"District Manager"	"02-OCT-15 03.05.49.746000 PM"	"3612-Power, Distribution, and Specialty Transformers"			8/14/2017 12:48:38
464982.00	"Industrial"	"9 37NEC001663"	11/20/2015 0:00:00	12/9/2015 0:00:00		"Active"	12/9/2015 0:00:00	9.00	37.00	"ChuckAlek Independent Brewers LLC"	1800.00	"SqFt"	" 2330 Main Street"	"Ramona"	"California"	92065.00	"San Diego"	"Grant Fraley"		"513-465-5566"		"grant@chuckalek.com"	"ChuckAlek Independent Brewers LLC"	" 2330 Main Street"	"Ramona"	"California"	92065.00	"Grant Fraley"		"513-465-5566"		"grant@chuckalek.com"	"Private Business"		" "		"California"		" "																							"Grant Fraley"	"COO"	"30-SEP-16 12.48.36.146000 PM"	"2082-Malt Beverages"			8/14/2017 12:48:38
218715.00	"Industrial"	"9 37NEC001664"	12/9/2015 0:00:00	10/15/1999 0:00:00		"Active"	12/9/2015 0:00:00	9.00	37.00	"Acushnet Co "	454766.00	"SqFt"	" 2819 Loker Ave E"	"Carlsbad"	"California"	92010.00	"San Diego"	"Eric Estelle"	"Safety and Environmental Manager"	"760-804-6545"		"eestelle@acushnetgolf.com"	"Acushnet Co "	" 2819 Loker Ave E"	"Carlsbad"	"California"	92010.00	"Eric Estelle"	"Safety and Environmental Manager"	"760-804-6545"		"eestelle@acushnetgolf.com"	"Private Business"		" "		"California"		" "			"760-804-6501"																		"N"	"Agua Hedionda Creek"	"Bryan Lamb"	"Sr Dir Technical Svcs Ops"	"02-SEP-16 04.04.13.810000 PM"	"3949-Sporting and Athletic Goods, NEC"			8/14/2017 12:48:38
464598.00	"Industrial"	"9 37NEC001665"	10/22/2015 0:00:00	12/10/2015 0:00:00		"Active"	12/10/2015 0:00:00	9.00	37.00	"Meggitt (San Diego), Inc "	4.20	"Acres"	" 10540 Heater Court"	"San Diego"	"California"	92121.00	"San Diego"	"Tim Jarret"		"858-824-8996"		"Timothy.Jarrett@cobham.com"	"Meggitt Inc"	" 10540 Heater Court"	"San Diego"	"California"	92121.00	"Tim Jarret"		"858-824-8996"		"Timothy.Jarrett@cobham.com"	"Private Business"		" "		"California"		" "																							"Tim Jarrett"	"Senior Procurement Agent"	"06-SEP-16 12.18.59.316000 PM"	"3728-Aircraft Parts and Auxiliary Equipment, NEC"			8/14/2017 12:48:38
464446.00	"Industrial"	"9 37NEC001667"	10/22/2015 0:00:00	12/10/2015 0:00:00		"Active"	12/10/2015 0:00:00	9.00	37.00	"Taylor Made Golf Company"	12.40	"Acres"	"  5545 fermi court"	"Carlsbad"	"California"	92008.00	"San Diego"	"Andy Stenz"	"Facilities Manager"	"760-918-6169"		"andrew.stenz@tmag.com"	"Taylor Made Golf Company"	"  5545 fermi court"	"Carlsbad"	"California"	92008.00	"Andy Stenz"	"Facilities Manager"	"760-918-6169"		"andrew.stenz@tmag.com"	"Private Business"		" "		"California"		" "			"760-918-6169"																				"Andy Stenz"	"Facilities Manager"	"06-SEP-16 12.13.12.955000 PM"	"3949-Sporting and Athletic Goods, NEC"			8/14/2017 12:48:38
